target_id,ens_gene,ext_gene,external_transcript_name,fc,lrt_qval,Direction
ENSMUST00000037941.9,ENSMUSG00000037706,Cd81,Cd81-001,0.8876557006338357,0.031636478171241995,Down
ENSMUST00000117836.7,ENSMUSG00000022971,Ifnar2,Ifnar2-002,0.8445517775301671,0.03165664616134483,Down
ENSMUST00000048572.6,ENSMUSG00000039377,Hlx,Hlx-001,0.6975449852293878,0.03172202110731836,Down
ENSMUST00000031538.8,ENSMUSG00000029559,2210016L21Rik,2210016L21Rik-001,0.7675989549585679,0.031754598384981285,Down
ENSMUST00000128555.1,ENSMUSG00000024513,Mbd2,Mbd2-005,0.7358641149962848,0.03179640686130237,Down
ENSMUST00000138401.1,ENSMUSG00000021377,Dek,Dek-003,0.6725386352589912,0.031852230576545786,Down
ENSMUST00000010007.8,ENSMUSG00000009863,Sdhb,Sdhb-001,0.8646971525935777,0.031862588752052466,Down
ENSMUST00000102493.7,ENSMUSG00000020836,Coro6,Coro6-001,0.638591595519614,0.03186262682800092,Down
ENSMUST00000033378.12,ENSMUSG00000010476,Ebf3,Ebf3-201,0.7705885184244757,0.03193507363290245,Down
ENSMUST00000032359.14,ENSMUSG00000030232,Aebp2,Aebp2-001,0.8265765159197366,0.031942952849214314,Down
ENSMUST00000199803.4,ENSMUSG00000027799,Nbea,Nbea-005,0.5510381687481847,0.03202941654181063,Down
ENSMUST00000105592.7,ENSMUSG00000065990,Aurkaip1,Aurkaip1-002,0.6902459352861057,0.03204478578555458,Down
ENSMUST00000111178.1,ENSMUSG00000020658,Efr3b,Efr3b-201,0.5857678177682257,0.03208874354011714,Down
ENSMUST00000107773.2,ENSMUSG00000028328,Tmod1,Tmod1-001,0.4921163726242373,0.03208874354011714,Down
ENSMUST00000048192.7,ENSMUSG00000041840,Haus1,Haus1-201,0.8209250815484659,0.03210212075756289,Down
ENSMUST00000036996.5,ENSMUSG00000033938,Ndufb7,Ndufb7-001,0.7228347539301656,0.03210212075756289,Down
ENSMUST00000030477.3,ENSMUSG00000028709,Mob3c,Mob3c-001,0.7994551731236271,0.03212311895055726,Down
ENSMUST00000004120.8,ENSMUSG00000004018,Fancl,Fancl-001,0.6973779998359202,0.03212311895055726,Down
ENSMUST00000120232.7,ENSMUSG00000004070,Hmox2,Hmox2-002,0.760331758719486,0.032142567745217364,Down
ENSMUST00000049016.11,ENSMUSG00000042439,Zfp532,Zfp532-002,0.7936057331134517,0.032169890113406416,Down
ENSMUST00000200397.4,ENSMUSG00000052544,St6galnac3,St6galnac3-001,0.5503533943918206,0.03222750389610805,Down
ENSMUST00000138502.1,ENSMUSG00000028234,Rps20,Rps20-001,0.751816877991779,0.03230598844646218,Down
ENSMUST00000143992.2,ENSMUSG00000045519,Zfp560,Zfp560-002,0.736150767838119,0.032473461325998945,Down
ENSMUST00000128699.1,ENSMUSG00000019782,Rwdd1,Rwdd1-002,0.3243356485006809,0.03255176359509472,Down
ENSMUST00000037843.6,ENSMUSG00000039568,Ubald1,Ubald1-001,0.8061941376186353,0.03261197987754167,Down
ENSMUST00000023749.14,ENSMUSG00000023010,Tmbim6,Tmbim6-001,0.9469937504354173,0.03263556212863727,Down
ENSMUST00000001497.8,ENSMUSG00000022219,Cideb,Cideb-001,0.6145727507750259,0.03265162615418304,Down
ENSMUST00000049911.15,ENSMUSG00000015120,Ube2i,Ube2i-005,0.889363530392038,0.0327080770081464,Down
ENSMUST00000057781.7,ENSMUSG00000044938,Klhl31,Klhl31-001,0.4104388196663107,0.032738903922516986,Down
ENSMUST00000030400.13,ENSMUSG00000028647,Mycbp,Mycbp-001,0.8656167284512196,0.03279253292777312,Down
ENSMUST00000177005.7,ENSMUSG00000001418,Glmp,Glmp-001,0.803608550130049,0.032867211379670074,Down
ENSMUST00000136346.1,ENSMUSG00000085787,Gm13092,Gm13092-001,0.7157171794745061,0.032867211379670074,Down
ENSMUST00000106425.3,ENSMUSG00000020780,Srp68,Srp68-002,0.29361788682227474,0.032884404235478455,Down
ENSMUST00000030851.6,ENSMUSG00000028998,Tomm7,Tomm7-001,0.7944691641618372,0.03290067289113069,Down
ENSMUST00000111432.9,ENSMUSG00000040713,Creg1,Creg1-001,0.8982425659655853,0.032903880303382246,Down
ENSMUST00000026699.14,ENSMUSG00000025609,Mkln1,Mkln1-001,0.8675455715904391,0.03290921585525689,Down
ENSMUST00000026434.12,ENSMUSG00000025371,Chmp6,Chmp6-001,0.8753954692944674,0.03293956562011314,Down
ENSMUST00000029041.5,ENSMUSG00000062515,Fabp4,Fabp4-001,0.9884700475785371,0.03293956562011314,Down
ENSMUST00000188524.1,ENSMUSG00000025967,Eef1b2,Eef1b2-009,0.7469307422006148,0.03295038249109483,Down
ENSMUST00000002518.8,ENSMUSG00000054452,Aes,Aes-201,0.9043831708754937,0.03297951194256817,Down
ENSMUST00000018795.12,ENSMUSG00000018651,Tada2a,Tada2a-001,0.7905671108183789,0.033085363336542856,Down
ENSMUST00000064595.14,ENSMUSG00000052632,Asap2,Asap2-001,0.3274093406368483,0.03314303346577136,Down
ENSMUST00000102628.10,ENSMUSG00000028889,Yrdc,Yrdc-001,0.8285978770359171,0.03314303346577136,Down
ENSMUST00000025053.8,ENSMUSG00000024212,Mllt1,Mllt1-201,0.9056660544505929,0.033153943914817026,Down
ENSMUST00000149056.7,ENSMUSG00000033904,Ccp110,Ccp110-003,0.24706446528952336,0.033153943914817026,Down
ENSMUST00000130804.7,ENSMUSG00000026603,Smyd2,Smyd2-003,0.37467208527811324,0.033183438875947595,Down
ENSMUST00000035742.13,ENSMUSG00000037613,Tnfrsf23,Tnfrsf23-002,0.6380015011488749,0.03320732718598277,Down
ENSMUST00000109221.8,ENSMUSG00000017929,B4galt5,B4galt5-001,0.7802546730146653,0.03322102939143516,Down
ENSMUST00000030797.3,ENSMUSG00000028955,Vamp3,Vamp3-001,0.9184370950188642,0.03326313642873403,Down
ENSMUST00000088970.6,ENSMUSG00000068015,Lrch1,Lrch1-201,0.761476822629693,0.03326966618391257,Down
ENSMUST00000058905.7,ENSMUSG00000043572,Pars2,Pars2-001,0.7553495357202777,0.03327761428506512,Down
ENSMUST00000048138.6,ENSMUSG00000042312,S100a13,S100a13-001,0.7310048652344628,0.03329050799188348,Down
ENSMUST00000114684.7,ENSMUSG00000029862,Clcn1,Clcn1-008,0.39738592067776274,0.03329172534942525,Down
ENSMUST00000118993.7,ENSMUSG00000034118,Tpst1,Tpst1-002,0.46554165345060977,0.03332286214628826,Down
ENSMUST00000036951.12,ENSMUSG00000032959,Pebp1,Pebp1-001,0.8117005967000527,0.033335924865360834,Down
ENSMUST00000136756.1,ENSMUSG00000060675,Pla2g16,Pla2g16-002,0.7649924977079149,0.033351565238431406,Down
ENSMUST00000049927.5,ENSMUSG00000048406,B330016D10Rik,B330016D10Rik-201,0.7679167543723695,0.03341598993685982,Down
ENSMUST00000041053.9,ENSMUSG00000036880,Acaa2,Acaa2-201,0.8709649059406571,0.033431564907351254,Down
ENSMUST00000016406.13,ENSMUSG00000016262,Sertad4,Sertad4-201,0.412244008931399,0.0334569019892692,Down
ENSMUST00000127348.7,ENSMUSG00000028085,Gatb,Gatb-001,0.833255583876611,0.03347931946373412,Down
ENSMUST00000045604.3,ENSMUSG00000036850,Mrpl41,Mrpl41-001,0.8309016960592158,0.0335736901541664,Down
ENSMUST00000168900.2,ENSMUSG00000042747,Krtcap2,Krtcap2-004,0.7820925193466659,0.033580816295023665,Down
ENSMUST00000201464.1,ENSMUSG00000023104,Rfc2,Rfc2-002,0.7543490651339267,0.03358288724540228,Down
ENSMUST00000135019.1,ENSMUSG00000022820,Ndufb4,Ndufb4-002,0.6490120175338218,0.03358288724540228,Down
ENSMUST00000114160.1,ENSMUSG00000001962,Fam50a,Fam50a-001,0.874362652875074,0.03359834130755258,Down
ENSMUST00000005651.12,ENSMUSG00000005514,Por,Por-001,0.8705310599224267,0.03366702870201053,Down
ENSMUST00000102536.10,ENSMUSG00000059291,Rpl11,Rpl11-001,0.7765784049567789,0.033708862860364126,Down
ENSMUST00000028087.5,ENSMUSG00000026753,Ppp6c,Ppp6c-001,0.9320797690187559,0.033724905810105066,Down
ENSMUST00000037353.9,ENSMUSG00000034457,Eda2r,Eda2r-001,0.39300989065221065,0.033735641311573326,Down
ENSMUST00000000194.3,ENSMUSG00000035352,Ccl12,Ccl12-001,0.2900275441660652,0.03386476667601803,Down
ENSMUST00000162065.7,ENSMUSG00000032503,Arpp21,Arpp21-014,0.2363322141562201,0.03395950961164053,Down
ENSMUST00000045374.7,ENSMUSG00000041046,Ramp3,Ramp3-001,0.47953369692746034,0.03395950961164053,Down
ENSMUST00000036069.6,ENSMUSG00000033207,Mamdc2,Mamdc2-201,0.7816759128914985,0.03398799830073413,Down
ENSMUST00000100528.4,ENSMUSG00000014349,Ube2z,Ube2z-001,0.8783257703197705,0.03400653821573968,Down
ENSMUST00000111332.1,ENSMUSG00000038370,Pcp4l1,Pcp4l1-001,0.49033337965579515,0.03403595044260799,Down
ENSMUST00000069483.11,ENSMUSG00000043323,Fbrsl1,Fbrsl1-201,0.8671147466720311,0.03408405355665505,Down
ENSMUST00000030395.8,ENSMUSG00000028643,Ccdc23,Ccdc23-001,0.7907464274878296,0.03416622888757898,Down
ENSMUST00000155325.1,ENSMUSG00000025134,Alyref,Alyref-002,0.7207928490921973,0.03416739295882832,Down
ENSMUST00000117411.7,ENSMUSG00000029911,Ssbp1,Ssbp1-004,0.827151727608547,0.03416980569187957,Down
ENSMUST00000149123.2,ENSMUSG00000029569,Tmem168,Tmem168-002,0.6104986271497639,0.03419571188764265,Down
ENSMUST00000030501.14,ENSMUSG00000028729,Ebna1bp2,Ebna1bp2-001,0.8036343157808632,0.03422817824230101,Down
ENSMUST00000133300.1,ENSMUSG00000030727,Rabep2,Rabep2-009,0.3451502570773101,0.034232911285082115,Down
ENSMUST00000136549.7,ENSMUSG00000020173,Cobl,Cobl-004,0.22092398063080293,0.03427300592430215,Down
ENSMUST00000190022.6,ENSMUSG00000019813,Cep57l1,Cep57l1-010,0.2224127278920297,0.034300271872965735,Down
ENSMUST00000077191.6,ENSMUSG00000064254,Ethe1,Ethe1-001,0.8659935701959639,0.03436508465756192,Down
ENSMUST00000191916.5,ENSMUSG00000040374,Pex2,Pex2-004,0.5769084878914992,0.034383858972431645,Down
ENSMUST00000140845.1,ENSMUSG00000031367,Ap1s2,Ap1s2-004,0.5959253765455945,0.034385332019551997,Down
ENSMUST00000168372.1,ENSMUSG00000004364,Cul3,Cul3-005,0.3983424044932175,0.034416521423953,Down
ENSMUST00000162732.1,ENSMUSG00000059920,4930453N24Rik,4930453N24Rik-002,0.8220571759507836,0.03442522809118053,Down
ENSMUST00000001834.3,ENSMUSG00000001783,Rtcb,Rtcb-001,0.907324195983564,0.03442522809118053,Down
ENSMUST00000035351.6,ENSMUSG00000041479,Syt15,Syt15-001,0.6178244977967565,0.03442522809118053,Down
ENSMUST00000152782.7,ENSMUSG00000075254,Heg1,Heg1-001,0.8469427886181491,0.034459797837355303,Down
ENSMUST00000103004.9,ENSMUSG00000028207,Asph,Asph-009,0.4350914652765508,0.034459797837355303,Down
ENSMUST00000139430.1,ENSMUSG00000020457,Drg1,Drg1-004,0.6321154628974609,0.03448315853371779,Down
ENSMUST00000123614.7,ENSMUSG00000072946,Ptgr2,Ptgr2-001,0.9482775756884543,0.034503898263316304,Down
ENSMUST00000150370.1,ENSMUSG00000028684,Urod,Urod-008,0.5658536597375875,0.03458754887203494,Down
ENSMUST00000102973.3,ENSMUSG00000028405,Aco1,Aco1-001,0.9206024216713453,0.03459007524249613,Down
ENSMUST00000128650.7,ENSMUSG00000020937,Plcd3,Plcd3-002,0.687125370087878,0.03462256735819763,Down
ENSMUST00000185408.6,ENSMUSG00000026193,Fn1,Fn1-012,0.561621131930894,0.03464568631386115,Down
ENSMUST00000022098.9,ENSMUSG00000021607,Mrpl36,Mrpl36-201,0.8297676987916512,0.03473152433558223,Down
ENSMUST00000142276.1,ENSMUSG00000029621,Arpc1a,Arpc1a-006,0.45641375140036244,0.03474666304729717,Down
ENSMUST00000140239.3,ENSMUSG00000087408,Cers1,Cers1-201,0.3777617398504997,0.0347635491509253,Down
ENSMUST00000106348.7,ENSMUSG00000030695,Aldoa,Aldoa-002,0.3766453099300586,0.03485409108702691,Down
ENSMUST00000032258.7,ENSMUSG00000030155,Clec2e,Clec2e-001,0.5338565727164064,0.03486258539512454,Down
ENSMUST00000167572.1,ENSMUSG00000048200,Cracr2b,Cracr2b-007,0.6130227160945136,0.03486479726931378,Down
ENSMUST00000149359.1,ENSMUSG00000009569,Mkl2,Mkl2-001,0.8455983105374499,0.03487399584569566,Down
ENSMUST00000075606.4,ENSMUSG00000024937,Ehbp1l1,Ehbp1l1-202,0.6837186381621274,0.03487897004823147,Down
ENSMUST00000025929.10,ENSMUSG00000024973,Hrasls5,Hrasls5-001,0.463838186067485,0.03492588835061745,Down
ENSMUST00000091628.10,ENSMUSG00000046876,Atxn1,Atxn1-201,0.8036542316609996,0.03499497233746652,Down
ENSMUST00000149853.1,ENSMUSG00000030815,Phkg2,Phkg2-009,0.40017925168976015,0.03502490447126428,Down
ENSMUST00000094015.10,ENSMUSG00000017288,Vps53,Vps53-013,0.26425912379104066,0.03502490447126428,Down
ENSMUST00000105473.2,ENSMUSG00000038602,Slc35f1,Slc35f1-001,0.515522266211972,0.035050335747477145,Down
ENSMUST00000063574.6,ENSMUSG00000015126,Tsr3,Tsr3-201,0.8156612678403322,0.03508871662712215,Down
ENSMUST00000071215.4,ENSMUSG00000063787,Chchd1,Chchd1-201,0.8426465575469576,0.03518776817413326,Down
ENSMUST00000029845.14,ENSMUSG00000028194,Ddah1,Ddah1-001,0.5273695238776909,0.03518776817413326,Down
ENSMUST00000125808.1,ENSMUSG00000037197,Rbm17,Rbm17-004,0.28257044723479835,0.03518776817413326,Down
ENSMUST00000063272.12,ENSMUSG00000013495,Tmem175,Tmem175-001,0.690304405535342,0.03524437819190422,Down
ENSMUST00000014438.4,ENSMUSG00000014294,Ndufa2,Ndufa2-001,0.7285691456130118,0.03539136418173407,Down
ENSMUST00000108035.7,ENSMUSG00000073888,Ccl27a,Ccl27a-003,0.7568847851642355,0.03539641907933252,Down
ENSMUST00000047666.4,ENSMUSG00000041731,Pgm5,Pgm5-001,0.6657891353250389,0.0354187269752633,Down
ENSMUST00000025890.8,ENSMUSG00000024941,Scyl1,Scyl1-201,0.9411129286390244,0.03542147869683331,Down
ENSMUST00000197216.2,ENSMUSG00000105867,Gm42517,Gm42517-001,0.4968555677270547,0.035426767481620415,Down
ENSMUST00000117989.1,ENSMUSG00000047084,Ngrn,Ngrn-001,0.8397038494068099,0.035455816143520585,Down
ENSMUST00000049527.6,ENSMUSG00000020612,Prkar1a,Prkar1a-001,0.9523906147472587,0.03546061780550194,Down
ENSMUST00000152850.1,ENSMUSG00000039041,Adrm1,Adrm1-008,0.47233342922718713,0.03546150600447109,Down
ENSMUST00000134566.7,ENSMUSG00000032883,Acsl3,Acsl3-002,0.6485050259935438,0.03550994479958382,Down
ENSMUST00000099554.4,ENSMUSG00000022978,Mis18a,Mis18a-001,0.6474534434538172,0.03550994479958382,Down
ENSMUST00000084125.9,ENSMUSG00000041459,Tardbp,Tardbp-001,0.8294739637664492,0.03557979291847124,Down
ENSMUST00000040307.5,ENSMUSG00000040502,March9,March9-001,0.64358550886277,0.035581094698834234,Down
ENSMUST00000180077.6,ENSMUSG00000062691,Cebpzos,Cebpzos-002,0.8610385347914532,0.03561336898001279,Down
ENSMUST00000003910.12,ENSMUSG00000003812,Dnase2a,Dnase2a-001,0.7757299308485248,0.035632499277850824,Down
ENSMUST00000118566.7,ENSMUSG00000027940,Tpm3,Tpm3-004,0.6917907224750265,0.03572053284676073,Down
ENSMUST00000036719.11,ENSMUSG00000039621,Prex1,Prex1-001,0.7514911460679934,0.03572053284676073,Down
ENSMUST00000127698.7,ENSMUSG00000071359,Tbpl1,Tbpl1-001,0.8450307284668388,0.03572053284676073,Down
ENSMUST00000116412.7,ENSMUSG00000049482,Ctu2,Ctu2-001,0.7254989721069928,0.03572053284676073,Down
ENSMUST00000155755.1,ENSMUSG00000057897,Camk2b,Camk2b-013,0.21269846685322152,0.03572053284676073,Down
ENSMUST00000115243.8,ENSMUSG00000062257,Opcml,Opcml-001,0.5005656600723674,0.03574689752300988,Down
ENSMUST00000035276.4,ENSMUSG00000042462,Dctpp1,Dctpp1-001,0.8253857699765682,0.03574931880492197,Down
ENSMUST00000020826.5,ENSMUSG00000020519,Sap30l,Sap30l-001,0.8387826466048113,0.03576605972859209,Down
ENSMUST00000081869.6,ENSMUSG00000059555,Tor4a,Tor4a-001,0.8089070752194926,0.035813204794676104,Down
ENSMUST00000096143.1,ENSMUSG00000099083,Atf7,Atf7-201,0.5711281649623671,0.035835036224272594,Down
ENSMUST00000025045.14,ENSMUSG00000024208,Uqcc2,Uqcc2-001,0.7793824027915355,0.03586108780742706,Down
ENSMUST00000038099.5,ENSMUSG00000038037,Socs1,Socs1-201,0.25331116887506855,0.035869488001505793,Down
ENSMUST00000030886.14,ENSMUSG00000029022,Miip,Miip-001,0.3969672258727384,0.03588450931673102,Down
ENSMUST00000049680.9,ENSMUSG00000048897,Zfp710,Zfp710-003,0.43163577438504447,0.03588450931673102,Down
ENSMUST00000029842.8,ENSMUSG00000028191,Bcl10,Bcl10-001,0.8630103037930015,0.03589354665603192,Down
ENSMUST00000010249.5,ENSMUSG00000003680,Taf6l,Taf6l-202,0.8620502765474909,0.035955100683756555,Down
ENSMUST00000107032.2,ENSMUSG00000032875,Arhgef17,Arhgef17-201,0.8054659707728751,0.035955100683756555,Down
ENSMUST00000110020.7,ENSMUSG00000021190,Lgmn,Lgmn-002,0.7246501002073465,0.035966574149464935,Down
ENSMUST00000005185.7,ENSMUSG00000005054,Cstb,Cstb-201,0.8350438617651357,0.035980116746343056,Down
ENSMUST00000026608.10,ENSMUSG00000025532,Crcp,Crcp-001,0.8542194115865277,0.036065204159904204,Down
ENSMUST00000130142.1,ENSMUSG00000039128,Cdc123,Cdc123-008,0.7024297158477908,0.03620071521945751,Down
ENSMUST00000102821.3,ENSMUSG00000020272,Stk10,Stk10-001,0.822112429523215,0.03621113442235768,Down
ENSMUST00000142336.1,ENSMUSG00000018845,Unc45b,Unc45b-003,0.7777881445545867,0.03622992107491781,Down
ENSMUST00000080141.5,ENSMUSG00000063296,Tmem117,Tmem117-201,0.4328411784456195,0.036289959046869505,Down
ENSMUST00000005256.13,ENSMUSG00000005125,Ndrg1,Ndrg1-001,0.7222270771957622,0.036289959046869505,Down
ENSMUST00000110036.10,ENSMUSG00000022607,Ptk2,Ptk2-201,0.8328120808558428,0.036320651686441524,Down
ENSMUST00000034881.7,ENSMUSG00000032330,Cox7a2,Cox7a2-201,0.8281100030268628,0.036320651686441524,Down
ENSMUST00000152967.7,ENSMUSG00000006005,Tpr,Tpr-005,0.6585339045115185,0.036321225587431505,Down
ENSMUST00000037399.15,ENSMUSG00000040466,Blvrb,Blvrb-001,0.8053014290338303,0.036343703649992065,Down
ENSMUST00000138193.7,ENSMUSG00000024054,Smchd1,Smchd1-002,0.7668763455420647,0.03635040077875408,Down
ENSMUST00000049057.4,ENSMUSG00000034685,Fam171a2,Fam171a2-001,0.6135598551259674,0.03637081704037328,Down
ENSMUST00000030895.11,ENSMUSG00000029029,Wrap73,Wrap73-001,0.7901913296900324,0.03638191800753044,Down
ENSMUST00000142761.1,ENSMUSG00000001642,Akr1b3,Akr1b3-005,0.1906251626101944,0.03638810173852574,Down
ENSMUST00000102575.8,ENSMUSG00000020888,Dvl2,Dvl2-006,0.8539242693868737,0.036460860408383276,Down
ENSMUST00000059462.11,ENSMUSG00000053119,Chmp3,Chmp3-001,0.9346701820173468,0.03647574543729567,Down
ENSMUST00000094666.3,ENSMUSG00000070720,Tmem200b,Tmem200b-201,0.620742812150454,0.036487629452168865,Down
ENSMUST00000120234.1,ENSMUSG00000066315,Gm12918,Gm12918-001,0.7217163708360392,0.03649416361210348,Down
ENSMUST00000114276.2,ENSMUSG00000032320,Rcn2,Rcn2-001,0.881219744911307,0.03655839128066505,Down
ENSMUST00000154032.1,ENSMUSG00000036966,Spryd3,Spryd3-001,0.855804191557618,0.03661222699955209,Down
ENSMUST00000177851.8,ENSMUSG00000036180,Gatad2a,Gatad2a-203,0.7366814735889191,0.03664605587532263,Down
ENSMUST00000017836.7,ENSMUSG00000017692,Rhbdl3,Rhbdl3-001,0.6842652934354181,0.036725177298425116,Down
ENSMUST00000024984.6,ENSMUSG00000024168,Tmem204,Tmem204-001,0.7494525786676091,0.03673691199401948,Down
ENSMUST00000169317.1,ENSMUSG00000032047,Acat1,Acat1-003,0.7207536227221276,0.03673823993808388,Down
ENSMUST00000006104.9,ENSMUSG00000005950,P2rx5,P2rx5-001,0.83142309255894,0.03675108991090171,Down
ENSMUST00000170629.2,ENSMUSG00000022385,Gtse1,Gtse1-201,0.41213917850370074,0.03686362400475454,Down
ENSMUST00000199377.1,ENSMUSG00000056076,Eif3b,Eif3b-003,0.7698837646285733,0.036872432228317396,Down
ENSMUST00000088174.3,ENSMUSG00000045216,Hs6st1,Hs6st1-001,0.895302317406462,0.03687252259849429,Down
ENSMUST00000001384.5,ENSMUSG00000001349,Cnn1,Cnn1-201,0.6336938122771154,0.03689309896596115,Down
ENSMUST00000112890.2,ENSMUSG00000026281,Dtymk,Dtymk-002,0.7648294760644916,0.03694350268084306,Down
ENSMUST00000176740.1,ENSMUSG00000026526,Fh1,Fh1-005,0.7770230511414997,0.03695461739990734,Down
ENSMUST00000051672.8,ENSMUSG00000046718,Bst2,Bst2-201,0.644268060246199,0.03697411364414729,Down
ENSMUST00000068705.12,ENSMUSG00000026566,Mpzl1,Mpzl1-002,0.47985414808793236,0.03705996584130573,Down
ENSMUST00000099224.9,ENSMUSG00000074698,Csnk2a1,Csnk2a1-001,0.9989162274357045,0.037073663498327046,Down
ENSMUST00000034260.8,ENSMUSG00000031803,B3gnt3,B3gnt3-201,0.8277883094306163,0.037087029677917806,Down
ENSMUST00000028981.8,ENSMUSG00000027479,Mapre1,Mapre1-001,0.9416280593478413,0.037091583075687426,Down
ENSMUST00000103193.4,ENSMUSG00000074797,Itpa,Itpa-001,0.9005787672917005,0.037101742348821874,Down
ENSMUST00000005606.7,ENSMUSG00000005469,Prkaca,Prkaca-201,0.9549454889377836,0.037101742348821874,Down
ENSMUST00000206654.1,ENSMUSG00000057177,Gsk3a,Gsk3a-003,0.7452423674021182,0.03714050436177305,Down
ENSMUST00000159198.1,ENSMUSG00000028559,Osbpl9,Osbpl9-018,0.17014336059518592,0.037144600292657454,Down
ENSMUST00000056228.7,ENSMUSG00000044408,Sptssa,Sptssa-201,0.9031388070560714,0.037164018481017524,Down
ENSMUST00000110557.4,ENSMUSG00000029642,Polr1d,Polr1d-002,0.8719144755434661,0.037194551716804546,Down
ENSMUST00000040275.8,ENSMUSG00000038248,Sobp,Sobp-001,0.5988236172393547,0.037194551716804546,Down
ENSMUST00000097888.9,ENSMUSG00000041530,Ago1,Ago1-001,0.8936325638963158,0.037198565961839604,Down
ENSMUST00000102769.10,ENSMUSG00000026766,Mmadhc,Mmadhc-001,0.9055461666666306,0.03727092848099151,Down
ENSMUST00000021183.3,ENSMUSG00000020832,Eral1,Eral1-001,0.884905752653137,0.037287654762478,Down
ENSMUST00000080058.10,ENSMUSG00000058709,Egln2,Egln2-001,0.8452553797924596,0.03733403119329893,Down
ENSMUST00000100489.3,ENSMUSG00000001847,Rac1,Rac1-002,0.9692049244760826,0.037356536579790156,Down
ENSMUST00000019064.8,ENSMUSG00000018920,Cxcl16,Cxcl16-001,0.5061171368166112,0.03738116092812894,Down
ENSMUST00000007602.14,ENSMUSG00000007458,M6pr,M6pr-001,0.9278961739463016,0.03739045255343216,Down
ENSMUST00000036972.13,ENSMUSG00000036242,3632451O06Rik,3632451O06Rik-001,0.49261549177145303,0.03739045255343216,Down
ENSMUST00000137410.7,ENSMUSG00000026950,Neb,Neb-006,0.42605463577022673,0.03739648049036243,Down
ENSMUST00000096164.4,ENSMUSG00000071604,Fam189a2,Fam189a2-201,0.7623153714585637,0.03744231935554213,Down
ENSMUST00000027830.4,ENSMUSG00000026548,Slamf9,Slamf9-001,0.6153457797243688,0.0374674014332814,Down
ENSMUST00000199033.4,ENSMUSG00000074182,Znhit6,Znhit6-002,0.7302592635162366,0.03751154751436493,Down
ENSMUST00000039991.13,ENSMUSG00000037344,Slc12a9,Slc12a9-001,0.8202403588874558,0.03755057912948881,Down
ENSMUST00000005975.6,ENSMUSG00000005823,Gpr108,Gpr108-201,0.8986915760070996,0.03755876833186901,Down
ENSMUST00000102533.10,ENSMUSG00000001604,Tcea3,Tcea3-001,0.4318013128486134,0.03769224894148448,Down
ENSMUST00000100162.4,ENSMUSG00000060992,Copz1,Copz1-201,0.9193760796618702,0.03772189199623273,Down
ENSMUST00000029139.8,ENSMUSG00000060913,Trim55,Trim55-001,0.3911706512536526,0.037726623152032936,Down
ENSMUST00000030901.8,ENSMUSG00000029034,Cpsf3l,Cpsf3l-001,0.8650616759554899,0.03774468411334319,Down
ENSMUST00000034300.7,ENSMUSG00000031839,Hsbp1,Hsbp1-201,0.9291647932669318,0.03777512657321656,Down
ENSMUST00000001439.6,ENSMUSG00000001403,Ube2c,Ube2c-002,0.36122524126390243,0.03779553404521269,Down
ENSMUST00000056176.7,ENSMUSG00000009621,Vav2,Vav2-001,0.8383314946120954,0.037820273947493564,Down
ENSMUST00000183318.1,ENSMUSG00000071054,Safb,Safb-008,0.3947726639034095,0.037831590462179855,Down
ENSMUST00000029165.3,ENSMUSG00000027637,1110008F13Rik,1110008F13Rik-001,0.8335559619678502,0.03785433569574801,Down
ENSMUST00000189409.6,ENSMUSG00000005501,Usp40,Usp40-007,0.8311190898835724,0.03785806203725607,Down
ENSMUST00000188299.1,ENSMUSG00000101939,Gm28438,Gm28438-001,0.7190561820676757,0.03785806203725607,Down
ENSMUST00000200593.1,ENSMUSG00000032480,Dhx30,Dhx30-024,0.3774765920764608,0.03787449121310993,Down
ENSMUST00000148460.7,ENSMUSG00000005804,Bloc1s6,Bloc1s6-002,0.903986961142183,0.03796682663995323,Down
ENSMUST00000138979.1,ENSMUSG00000073131,Vma21,Vma21-004,0.6352548565589369,0.0379686963611348,Down
ENSMUST00000103232.1,ENSMUSG00000044496,2510039O18Rik,2510039O18Rik-001,0.9149226281204265,0.03799365572716979,Down
ENSMUST00000034234.14,ENSMUSG00000031782,Coq9,Coq9-001,0.9867897660906927,0.03800024733582943,Down
ENSMUST00000039271.6,ENSMUSG00000060301,2610008E11Rik,2610008E11Rik-001,0.8830105851058828,0.03800024733582943,Down
ENSMUST00000062264.7,ENSMUSG00000026434,Nucks1,Nucks1-002,0.9493831202970824,0.03800024733582943,Down
ENSMUST00000002699.5,ENSMUSG00000024045,Akap8,Akap8-201,0.9091849718384492,0.03802948023237464,Down
ENSMUST00000166137.2,ENSMUSG00000037860,Aim2,Aim2-201,0.40907896734892724,0.03802948023237464,Down
ENSMUST00000022293.13,ENSMUSG00000021771,Vdac2,Vdac2-001,0.8320145825385181,0.03802948023237464,Down
ENSMUST00000109864.7,ENSMUSG00000027459,Fam110a,Fam110a-002,0.4088610934706356,0.038121518989653186,Down
ENSMUST00000034944.8,ENSMUSG00000032380,Dapk2,Dapk2-001,0.7381016840464687,0.03812805945161733,Down
ENSMUST00000028554.3,ENSMUSG00000027134,Lpcat4,Lpcat4-001,0.6011838179318701,0.03813589540358715,Down
ENSMUST00000136915.1,ENSMUSG00000001924,Uba1,Uba1-006,0.8152800382364319,0.038233152962172515,Down
